Time: 19/19:4:45 Arduino 0: 4
Time: 19/19:4:45 Arduino 0: 0: 262.62,1: 248.91,2: 239.41,3: 232.73,4: 226.05,5: 221.13,6: 217.27
Time: 19/19:5:0 Arduino 0: 0: 295.66,1: 288.98,2: 281.25,3: 274.92,4: 266.13,5: 259.10,6: 252.77
Time: 19/19:5:0 Arduino 0: 0: 299.88,1: 292.50,2: 284.41,3: 276.68,4: 269.65,5: 261.21,6: 253.83
Time: 19/19:5:0 Arduino 0: 0: 301.29,1: 293.20,2: 286.17,3: 279.49,4: 270.35,5: 263.67,6: 255.94
Time: 19/19:5:0 Arduino 0: 0: 299.88,1: 294.96,2: 287.23,3: 280.20,4: 273.16,5: 264.02,6: 257.34
Time: 19/19:5:0 Arduino 0: 0: 300.59,1: 294.26,2: 287.93,3: 281.60,4: 273.16,5: 266.13,6: 257.70
Time: 19/19:5:0 Arduino 0: 0: 300.23,1: 294.61,2: 287.23,3: 281.95,4: 274.57,5: 265.78,6: 260.16
Time: 19/19:5:0 Arduino 0: 0: 299.53,1: 293.91,2: 288.28,3: 280.90,4: 274.22,5: 267.19,6: 258.40
Time: 19/19:5:0 Arduino 0: 0: 299.88,1: 294.61,2: 287.23,3: 282.30,4: 274.22,5: 266.48,6: 260.51
Time: 19/19:5:1 Arduino 0: 0: 299.53,1: 294.61,2: 288.28,3: 281.25,4: 275.27,5: 267.19,6: 259.80
Time: 19/19:5:1 Arduino 0: 0: 283.36,1: 280.55,2: 278.44,3: 275.98,4: 269.65,5: 264.73,6: 258.40
Time: 19/19:5:1 Arduino 0: 0: 264.02,1: 266.13,2: 266.13,3: 264.73,4: 263.32,5: 258.05,6: 254.18
Time: 19/19:5:1 Arduino 0: 0: 263.32,1: 260.51,2: 259.45,3: 258.05,4: 255.23,5: 253.48,6: 249.26
Time: 19/19:5:1 Arduino 0: 0: 262.27,1: 259.80,2: 255.23,3: 253.48,4: 251.37,5: 247.50,6: 246.09
Time: 19/19:5:1 Arduino 0: 0: 262.62,1: 258.40,2: 255.94,3: 251.02,4: 247.85,5: 245.74,6: 241.17
Time: 19/19:5:1 Arduino 0: 0: 262.27,1: 258.75,2: 253.48,3: 250.66,4: 246.45,5: 242.93,6: 240.82
Time: 19/19:5:1 Arduino 0: 0: 262.97,1: 258.75,2: 254.53,3: 249.26,4: 246.09,5: 242.23,6: 237.66
Time: 19/19:5:1 Arduino 0: 0: 263.32,1: 258.40,2: 253.48,3: 250.31,4: 244.69,5: 241.52,6: 238.01
Time: 19/19:5:1 Arduino 0: 0: 262.97,1: 258.75,2: 253.83,3: 249.26,4: 246.09,5: 240.82,6: 236.95
Time: 19/19:5:1 Arduino 0: 0: 262.62,1: 258.05,2: 253.83,3: 249.96,4: 244.34,5: 241.17,6: 236.60
Time: 19/19:5:1 Arduino 0: 0: 262.97,1: 259.10,2: 253.48,3: 249.61,4: 245.74,5: 239.77,6: 236.95
Time: 19/19:5:1 Arduino 0: 0: 265.08,1: 259.80,2: 255.94,3: 250.31,4: 245.04,5: 241.17,6: 234.49
Time: 19/19:5:1 Arduino 0: 0: 267.89,1: 261.91,2: 253.83,3: 247.50,4: 240.47,5: 232.38,6: 226.05
Time: 19/19:5:2 Arduino 0: 0: 271.05,1: 261.21,2: 252.42,3: 242.23,4: 234.49,5: 226.76,6: 216.91
Time: 19/19:5:2 Arduino 0: 0: 274.22,1: 264.73,2: 254.53,3: 246.80,4: 237.66,5: 230.27,6: 223.59
Time: 19/19:5:2 Arduino 0: 0: 277.38,1: 269.65,2: 261.56,3: 252.42,4: 245.04,5: 235.90,6: 227.11
Time: 19/19:5:2 Arduino 0: 0: 279.49,1: 272.11,2: 264.02,3: 256.64,4: 247.15,5: 239.77,6: 230.63
Time: 19/19:5:2 Arduino 0: 0: 282.30,1: 275.63,2: 267.19,3: 260.16,4: 253.13,5: 243.98,6: 237.30
Time: 19/19:5:2 Arduino 0: 0: 285.47,1: 278.44,2: 272.46,3: 265.78,4: 257.70,5: 252.77,6: 245.39
Time: 19/19:5:2 Arduino 0: 0: 287.93,1: 283.36,2: 276.68,3: 271.76,4: 265.08,5: 256.99,6: 251.72
Time: 19/19:5:2 Arduino 0: 0: 290.74,1: 285.12,2: 279.84,3: 273.16,4: 266.48,5: 260.16,6: 252.07
Time: 19/19:5:2 Arduino 0: 0: 293.20,1: 287.93,2: 280.90,3: 276.33,4: 268.95,5: 261.56,6: 256.64
Time: 19/19:5:2 Arduino 0: 0: 296.72,1: 290.39,2: 284.41,3: 277.38,4: 271.41,5: 264.02,6: 257.34
Time: 19/19:5:2 Arduino 0: 0: 299.53,1: 293.55,2: 286.52,3: 280.55,4: 272.11,5: 265.43,6: 258.75
Time: 19/19:5:2 Arduino 0: 0: 300.59,1: 295.31,2: 287.93,3: 281.60,4: 275.27,5: 266.48,6: 260.16
Time: 19/19:5:2 Arduino 0: 0: 300.94,1: 294.26,2: 288.98,3: 283.01,4: 274.57,5: 268.24,6: 260.51
Time: 19/19:5:3 Arduino 0: 0: 300.59,1: 294.96,2: 287.93,3: 282.66,4: 275.98,5: 267.19,6: 262.27
Time: 19/19:5:3 Arduino 0: 0: 299.88,1: 294.26,2: 288.98,3: 282.30,4: 275.27,5: 268.95,6: 260.51
Time: 19/19:5:3 Arduino 0: 0: 300.23,1: 296.72,2: 288.28,3: 283.71,4: 276.33,5: 268.24,6: 263.32
Time: 19/19:5:3 Arduino 0: 0: 300.23,1: 294.61,2: 289.34,3: 282.30,4: 275.98,5: 269.30,6: 261.21
Time: 19/19:5:3 Arduino 0: 0: 299.88,1: 292.50,2: 286.88,3: 282.30,4: 274.57,5: 268.24,6: 262.27
Time: 19/19:5:3 Arduino 0: 0: 277.38,1: 277.03,2: 275.98,3: 272.81,4: 270.00,5: 264.02,6: 258.40
Time: 19/19:5:3 Arduino 0: 0: 265.78,1: 264.38,2: 264.38,3: 264.38,4: 260.86,5: 258.75,6: 254.18
Time: 19/19:5:3 Arduino 0: 0: 262.97,1: 260.86,2: 258.05,3: 256.99,4: 255.59,5: 251.72,6: 249.96
Time: 19/19:5:3 Arduino 0: 0: 265.78,1: 259.10,2: 256.29,3: 253.83,4: 250.31,5: 248.55,6: 245.04
Time: 19/19:5:3 Arduino 0: 0: 262.62,1: 259.45,2: 253.83,3: 252.42,4: 248.55,5: 244.34,6: 243.28
Time: 19/19:5:3 Arduino 0: 0: 263.32,1: 260.16,2: 255.59,3: 250.66,4: 247.15,5: 244.69,6: 240.12
Time: 19/19:5:3 Arduino 0: 0: 262.27,1: 259.80,2: 254.53,3: 252.07,4: 246.80,5: 242.93,6: 240.82
Time: 19/19:5:3 Arduino 0: 0: 262.27,1: 259.45,2: 255.59,3: 251.02,4: 247.85,5: 243.28,6: 239.06
Time: 19/19:5:3 Arduino 0: 0: 262.62,1: 259.10,2: 254.53,3: 251.37,4: 246.09,5: 242.58,6: 239.77
Time: 19/19:5:4 Arduino 0: 0: 263.32,1: 259.10,2: 254.53,3: 249.96,4: 246.45,5: 240.82,6: 237.66
Time: 19/19:5:4 Arduino 0: 0: 262.62,1: 258.40,2: 254.53,3: 250.66,4: 244.34,5: 241.52,6: 236.25
Time: 19/19:5:4 Arduino 0: 0: 266.48,1: 261.56,2: 255.23,3: 250.66,4: 246.45,5: 240.47,6: 237.66
Time: 19/19:5:4 Arduino 0: 0: 268.95,1: 263.32,2: 258.40,3: 252.07,4: 246.80,5: 242.58,6: 236.60
Time: 19/19:5:4 Arduino 0: 0: 272.11,1: 266.48,2: 259.80,3: 255.23,4: 248.91,5: 242.93,6: 239.41
Time: 19/19:5:4 Arduino 0: 0: 274.22,1: 269.30,2: 263.67,3: 256.64,4: 251.37,5: 245.39,6: 239.06
Time: 19/19:5:4 Arduino 0: 0: 278.09,1: 272.46,2: 265.08,3: 260.16,4: 252.77,5: 246.80,6: 241.88
Time: 19/19:5:4 Arduino 0: 0: 280.90,1: 275.27,2: 268.24,3: 261.21,4: 255.94,5: 248.20,6: 242.58
Time: 19/19:5:4 Arduino 0: 0: 284.77,1: 276.68,2: 270.00,3: 264.38,4: 256.29,5: 251.02,6: 243.98
Time: 19/19:5:4 Arduino 0: 0: 285.12,1: 279.84,2: 271.76,3: 266.13,4: 259.45,5: 251.37,6: 246.09
Time: 19/19:5:4 Arduino 0: 0: 288.63,1: 281.60,2: 275.27,3: 267.89,4: 260.51,5: 254.88,6: 246.80
Time: 19/19:5:4 Arduino 0: 0: 291.80,1: 285.12,2: 276.68,3: 271.41,4: 263.67,5: 255.94,6: 250.66
Time: 19/19:5:4 Arduino 0: 0: 294.26,1: 288.28,2: 281.25,3: 272.81,4: 265.78,5: 258.75,6: 250.31
Time: 19/19:5:4 Arduino 0: 0: 297.42,1: 291.45,2: 282.66,3: 276.68,4: 267.54,5: 259.80,6: 253.83
Time: 19/19:5:5 Arduino 0: 0: 300.23,1: 293.20,2: 285.82,3: 277.73,4: 271.41,5: 262.62,6: 255.23
Time: 19/19:5:5 Arduino 0: 0: 300.59,1: 293.55,2: 286.88,3: 280.55,4: 271.41,5: 264.73,6: 256.99
Time: 19/19:5:5 Arduino 0: 0: 299.53,1: 294.61,2: 287.23,3: 280.20,4: 273.87,5: 264.38,6: 258.05
Time: 19/19:5:5 Arduino 0: 0: 300.59,1: 293.91,2: 287.93,3: 281.25,4: 273.16,5: 266.48,6: 258.05
Time: 19/19:5:5 Arduino 0: 0: 299.88,1: 294.61,2: 286.88,3: 281.60,4: 274.22,5: 265.78,6: 260.16
Time: 19/19:5:5 Arduino 0: 0: 300.59,1: 294.26,2: 288.28,3: 280.90,4: 273.87,5: 266.84,6: 258.40
Time: 19/19:5:5 Arduino 0: 0: 299.88,1: 294.26,2: 287.23,3: 281.95,4: 273.87,5: 266.13,6: 260.16
Time: 19/19:5:5 Arduino 0: 0: 294.61,1: 288.98,2: 284.06,3: 278.09,4: 272.46,5: 265.08,6: 257.70
Time: 19/19:5:5 Arduino 0: 0: 270.70,1: 270.70,2: 270.00,3: 269.65,4: 264.02,5: 259.80,6: 254.88
Time: 19/19:5:5 Arduino 0: 0: 262.97,1: 262.62,2: 261.21,3: 259.45,4: 258.40,5: 253.48,6: 249.61
Time: 19/19:5:5 Arduino 0: 0: 262.62,1: 259.45,2: 256.64,3: 254.18,4: 250.66,5: 248.20,6: 243.98
Time: 19/19:5:5 Arduino 0: 0: 264.73,1: 258.40,2: 252.77,3: 250.31,4: 247.15,5: 242.23,6: 240.47
Time: 19/19:5:5 Arduino 0: 0: 262.62,1: 257.70,2: 254.18,3: 249.26,4: 245.39,5: 242.93,6: 238.01
Time: 19/19:5:6 Arduino 0: 0: 262.27,1: 260.86,2: 254.53,3: 251.37,4: 247.15,5: 243.28,6: 241.17
Time: 19/19:5:6 Arduino 0: 0: 262.97,1: 259.45,2: 255.94,3: 251.37,4: 248.20,5: 244.34,6: 240.12
Time: 19/19:5:6 Arduino 0: 0: 262.62,1: 259.45,2: 255.23,3: 252.77,4: 247.50,5: 244.34,6: 241.52
Time: 19/19:5:6 Arduino 0: 0: 262.97,1: 259.45,2: 255.59,3: 251.37,4: 248.91,5: 243.98,6: 240.82
Time: 19/19:5:6 Arduino 0: 0: 263.32,1: 259.10,2: 255.59,3: 252.77,4: 247.85,5: 246.45,6: 242.23
Time: 19/19:5:6 Arduino 0: 0: 263.67,1: 261.21,2: 256.99,3: 254.18,4: 251.37,5: 246.80,6: 245.39
Time: 19/19:5:6 Arduino 0: 0: 266.84,1: 262.97,2: 260.16,3: 255.94,4: 251.37,5: 248.55,6: 243.98
Time: 19/19:5:6 Arduino 0: 0: 269.65,1: 265.08,2: 258.75,3: 254.88,4: 251.02,5: 245.04,6: 242.58
Time: 19/19:5:6 Arduino 0: 0: 272.46,1: 266.84,2: 261.56,3: 255.23,4: 250.66,5: 245.74,6: 240.47
Time: 19/19:5:6 Arduino 0: 0: 275.27,1: 270.70,2: 263.32,3: 259.80,4: 252.07,5: 246.45,6: 242.58
Time: 19/19:5:6 Arduino 0: 0: 278.79,1: 272.46,2: 266.13,3: 259.10,4: 253.83,5: 247.50,6: 241.52
Time: 19/19:5:6 Arduino 0: 0: 281.25,1: 274.57,2: 267.89,3: 262.27,4: 254.53,5: 249.26,6: 243.28
Time: 19/19:5:6 Arduino 0: 0: 283.36,1: 277.38,2: 269.65,3: 263.32,4: 257.70,5: 249.61,6: 244.34
Time: 19/19:5:6 Arduino 0: 0: 286.52,1: 279.14,2: 272.81,3: 266.13,4: 258.40,5: 253.13,6: 245.04
Time: 19/19:5:7 Arduino 0: 0: 289.34,1: 283.36,2: 274.57,3: 268.24,4: 261.56,5: 253.48,6: 248.55
Time: 19/19:5:7 Arduino 0: 0: 292.50,1: 285.47,2: 278.44,3: 270.70,4: 263.32,5: 256.64,6: 248.20
Time: 19/19:5:7 Arduino 0: 0: 295.31,1: 288.63,2: 279.84,3: 274.22,4: 265.78,5: 258.05,6: 252.07
Time: 19/19:5:7 Arduino 0: 0: 297.77,1: 290.74,2: 283.36,3: 275.27,4: 269.30,5: 260.51,6: 252.42
Time: 19/19:5:7 Arduino 0: 0: 300.23,1: 292.85,2: 285.12,3: 278.44,4: 269.65,5: 262.27,6: 254.88
Time: 19/19:5:7 Arduino 0: 0: 300.23,1: 294.26,2: 286.88,3: 279.49,4: 272.46,5: 263.32,6: 256.29
Time: 19/19:5:7 Arduino 0: 0: 300.59,1: 293.91,2: 288.28,3: 281.25,4: 272.11,5: 265.78,6: 257.34
Time: 19/19:5:7 Arduino 0: 0: 299.88,1: 294.61,2: 287.93,3: 281.25,4: 273.87,5: 265.08,6: 259.45
Time: 19/19:5:7 Arduino 0: 0: 299.18,1: 293.91,2: 288.28,3: 281.25,4: 273.52,5: 267.19,6: 258.05
Time: 19/19:5:7 Arduino 0: 0: 300.94,1: 294.96,2: 286.88,3: 281.95,4: 274.57,5: 266.13,6: 260.16
Time: 19/19:5:7 Arduino 0: 0: 299.88,1: 294.26,2: 287.93,3: 280.90,4: 274.92,5: 267.19,6: 258.75
Time: 19/19:5:7 Arduino 0: 0: 291.80,1: 286.52,2: 281.95,3: 278.44,4: 271.05,5: 265.08,6: 259.10
Time: 19/19:5:7 Arduino 0: 0: 266.84,1: 268.59,2: 268.95,3: 267.19,4: 265.08,5: 259.80,6: 254.53
Time: 19/19:5:8 Arduino 0: 0: 262.97,1: 261.56,2: 260.16,3: 259.80,4: 256.29,5: 254.18,6: 250.31
Time: 19/19:5:8 Arduino 0: 0: 262.97,1: 260.16,2: 256.29,3: 255.23,4: 252.42,5: 248.20,6: 246.45
Time: 19/19:5:8 Arduino 0: 0: 262.62,1: 258.40,2: 255.59,3: 252.07,4: 248.20,5: 246.09,6: 241.52
Time: 19/19:5:8 Arduino 0: 0: 262.27,1: 259.45,2: 253.48,3: 250.66,4: 247.15,5: 242.58,6: 241.17
Time: 19/19:5:8 Arduino 0: 0: 262.97,1: 258.75,2: 254.88,3: 249.61,4: 246.09,5: 242.58,6: 237.66
Time: 19/19:5:8 Arduino 0: 0: 262.62,1: 260.86,2: 254.18,3: 251.02,4: 245.39,5: 241.52,6: 238.71
